Frequency	value	D1	D2	D3	D4	D0	Ns	PhC	LPFilter	LS	RS	Tx	number
MHz     	a.u.	us	us	us	us	ms	scans	1 or 0	Hz	us	us	dB	  
													
													
30,580	48728,865	4,0	8,0	60,0	20,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	50464,635	4,0	8,0	84,0	44,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	47653,118	4,0	8,0	118,0	78,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	46399,053	4,0	8,0	165,0	125,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	46269,500	4,0	8,0	230,0	190,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	44587,296	4,0	8,0	323,0	283,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	42157,741	4,0	8,0	452,0	412,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	37211,750	4,0	8,0	632,0	592,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	29187,685	4,0	8,0	885,0	845,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	18566,948	4,0	8,0	1240,0	1200,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	7558,300	4,0	8,0	1736,0	1696,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	1915,746	4,0	8,0	2430,0	2390,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	639,381	4,0	8,0	3402,0	3362,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	532,254	4,0	8,0	4762,0	4722,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	476,525	4,0	8,0	6667,0	6627,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	784,827	4,0	8,0	9334,0	9294,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	462,860	4,0	8,0	13068,0	13028,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	854,470	4,0	8,0	18295,0	18255,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	397,638	4,0	8,0	25613,0	25573,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	502,323	4,0	8,0	35858,0	35818,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	699,975	4,0	8,0	50201,0	50161,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	705,191	4,0	8,0	70281,0	70241,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	589,873	4,0	8,0	98394,0	98354,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	432,070	4,0	8,0	137751,0	137711,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	623,475	4,0	8,0	192852,0	192812,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	521,887	4,0	8,0	269993,0	269953,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	591,563	4,0	8,0	377990,0	377950,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
30,580	646,080	4,0	8,0	529186,0	529146,0	10000,0	30,0	1,0	0,0	37,0	53,0	11,0
